Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Board mounting type (product.metafields.shopify.board-mounting-type),Candle type (product.metafields.shopify.candle-type),Chalkboard surface (product.metafields.shopify.chalkboard-surface),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Frame design (product.metafields.shopify.frame-design),Presentation supply features (product.metafields.shopify.presentation-supply-features),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,SEO Hidden (product.metafields.seo.hidden)
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,L,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,XL,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,2XL,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,3XL,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,4XL,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,DK Metcalf,,,5XL,,HU190925TT-NFLFK1191975 ThrowbackDK Metcalf,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnq.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,S,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,M,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,L,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,XL,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,2XL,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,3XL,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,4XL,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,T. J. Watt,,,5XL,,HU190925TT-NFLFK1191975 ThrowbackT. J. Watt,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqnx.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,S,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,M,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,L,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,XL,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,2XL,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,3XL,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,4XL,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,George Pickens,,,5XL,,HU190925TT-NFLFK1191975 ThrowbackGeorge Pickens,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoa.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,S,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,M,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,L,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,XL,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,2XL,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,3XL,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,4XL,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Najee Harris,,,5XL,,HU190925TT-NFLFK1191975 ThrowbackNajee Harris,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdqoi.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Troy Polamalu,,,S,,HU190925TT-NFLFK1191975 ThrowbackTroy Polamalu,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdsma.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Troy Polamalu,,,M,,HU190925TT-NFLFK1191975 ThrowbackTroy Polamalu,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdsma.jpg?v=1764559379,lb,,79.97,,
steelers-50th-anniversary-of-super-bowl-ix-patch-vapor-limited-jersey-all-stitched,,,,,,,,,1975 Throwback,,,Troy Polamalu,,,L,,HU190925TT-NFLFK1191975 ThrowbackTroy Polamalu,0,shopify,0,continue,manual,78.99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0951/6076/2666/files/gexdmnrvgxxdcmjxheCtqnbugexdambqgaxdmmrrgeBtgmzugaCdsmrxguAdsma.jpg?v=1764559379,lb,,79.97,,
