Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant,SEO Hidden (product.metafields.seo.hidden)
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-new-orleans-saints-autism-awareness-accept-understand-love-shirt-new-orleans-saints-merch,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM18,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,NFL Arizona Cardinals 2025 Autism Awareness T-Shirt Arizona Cardinals Merch Fans Gifts,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvgqCdombrgxBdcoa.jpeg,1,NFL Arizona Cardinals 2025 Autism Awareness T-Shirt Arizona Cardinals Merch Fans Gifts,,,,,,NFL Arizona Cardinals 2025 Autism Awareness T-Shirt Arizona Cardinals Merch Fans Gifts,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,M,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-arizona-cardinals-2025-autism-awareness-t-shirt-arizona-cardinals-merch-fans-gifts,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM26,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,NFL Detroit Lions Autism Awareness Accept Understand Love Shirt Detroit Lions Merch,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvguCdombrgxBdema.jpeg,1,NFL Detroit Lions Autism Awareness Accept Understand Love Shirt Detroit Lions Merch,,,,,,NFL Detroit Lions Autism Awareness Accept Understand Love Shirt Detroit Lions Merch,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,M,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-detroit-lions-autism-awareness-accept-understand-love-shirt-detroit-lions-merch,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM2,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,NFL Atlanta Falcons Autism Awareness Accept Understand Love Shirt Atlanta Falcons Merch,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvgxCdombrgxBdemx.jpeg,1,NFL Atlanta Falcons Autism Awareness Accept Understand Love Shirt Atlanta Falcons Merch,,,,,,NFL Atlanta Falcons Autism Awareness Accept Understand Love Shirt Atlanta Falcons Merch,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,M,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-atlanta-falcons-autism-awareness-accept-understand-love-shirt-atlanta-falcons-merch,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM36,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,NFL Houston Texans 2025 Autism Awareness Shirt Houston Texans Merch Football Fan Gift Ideas,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvgCCdombrgxBdenq.jpeg,1,NFL Houston Texans 2025 Autism Awareness Shirt Houston Texans Merch Football Fan Gift Ideas,,,,,,NFL Houston Texans 2025 Autism Awareness Shirt Houston Texans Merch Football Fan Gift Ideas,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,M,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-houston-texans-2025-autism-awareness-shirt-houston-texans-merch-football-fan-gift-ideas,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM38,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,NFL Denver Broncos Autism Awareness Accept Understand Love Shirt Denver Broncos Merch,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvhaCdombrgxBdemi.jpeg,1,NFL Denver Broncos Autism Awareness Accept Understand Love Shirt Denver Broncos Merch,,,,,,NFL Denver Broncos Autism Awareness Accept Understand Love Shirt Denver Broncos Merch,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,M,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,L,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,XL,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,2XL,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,3XL,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,4XL,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-denver-broncos-autism-awareness-accept-understand-love-shirt-denver-broncos-merch,,,,,,,,,,5XL,,,,,HU280825TT-TS-NFLATM53,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,0,0,
nfl-green-bay-packers-2025-autism-awareness-shirt-packers-merch-presents-for-football-lovers,NFL Green Bay Packers 2025 Autism Awareness Shirt Packers Merch Presents For Football Lovers,"<p>Keep it simple, keep it sharp. Our custom T-shirt is your everyday essential - soft, breathable, and made to move with you. Whether you're rocking a bold graphic or a minimal design, this tee delivers comfort and style from morning to night.</p>
<ul>
<li>Material: 100% premium polyester — lightweight, breathable, and moisture-wicking</li>
<li>Fit: Unisex regular fit, true to size</li>
<li>Sizes: S to 5XL</li>
<li>Print area: Full front and back</li>
<li>Care: Machine wash cold, do not tumble dry, do not iron on print</li>
</ul>
<p style=""text-align: center;""><strong>EASY SIZING</strong></p>
<p style=""text-align: center;""><img src=""https://cdn.shopify.com/s/files/1/0695/2776/5205/files/BJ_size_chart_1.png?v=1743429236"" alt=""Size Chart""></p>",,T-shirt,"search-hidden,t-shirt",TRUE,,,Size,S,,,,,HU280825TT-TS-NFLATM49,0,shopify,0,continue,manual,34.99,,TRUE,TRUE,,https://img.btdmp.com/10665/10665601/products/origin/gexdmnrvgxxdcmjxhaBdimjvgexdambqgaxdmmjtgxzdqmzvheCdombrgxBdeni.jpeg,1,NFL Green Bay Packers 2025 Autism Awareness Shirt Packers Merch Presents For Football Lovers,,,,,,NFL Green Bay Packers 2025 Autism Awareness Shirt Packers Merch Presents For Football Lovers,,,,,,,,,,,,lb,,,TRUE,TRUE,Default,,,,,,,,1
